,ts_code,close_x,close_y,RPS
3271,603366.SH,4.59,5.3,83.9
3272,603367.SH,17.55,16.87,68.6
3273,603368.SH,29.98,31.33,77.4
3274,603369.SH,27.72,27.26,71.0
3275,603377.SH,16.65,15.11,62.5
3276,603378.SH,14.8,29.37,97.9
3277,603380.SH,17.9,15.41,55.3
3278,603383.SH,83.7,57.91,23.7
3279,603385.SH,10.92,10.2,65.1
3280,603386.SH,17.45,13.8,42.5
3281,603387.SH,35.86,31.85,59.7
3282,603388.SH,12.36,7.12,10.7
3283,603389.SH,10.58,4.16,1.8
3284,603393.SH,40.03,40.45,73.7
3285,603396.SH,41.91,19.2,3.8
3286,603398.SH,14.09,8.21,10.7
3287,603399.SH,11.24,8.05,28.5
3288,603416.SH,28.05,34.18,86.7
3289,603421.SH,30.1,14.97,5.2
3290,603429.SH,36.5,35.57,69.9
3291,603444.SH,194.6,395.04,98.2
3292,603456.SH,9.38,19.52,98.4
3293,603458.SH,33.56,19.5,10.7
3294,603466.SH,17.47,13.5,38.5
3295,603477.SH,9.58,12.9,90.6
3296,603486.SH,58.92,19.16,0.8
3297,603488.SH,8.9,8.11,62.5
3298,603496.SH,31.0,20.43,19.5
3299,603499.SH,29.1,14.89,5.6
3300,603500.SH,13.7,13.72,72.8
3301,603501.SH,49.77,163.5,99.7
3302,603505.SH,16.59,21.27,88.5
3303,603506.SH,24.08,18.48,38.5
3304,603507.SH,26.65,25.19,67.5
3305,603508.SH,44.38,52.21,85.3
3306,603515.SH,36.87,23.9,18.0
3307,603516.SH,27.9,39.29,91.8
3308,603517.SH,48.98,49.19,72.8
3309,603518.SH,16.79,6.86,2.2
3310,603519.SH,10.82,12.05,81.5
3311,603520.SH,28.64,60.0,98.5
3312,603527.SH,12.18,13.89,83.4
3313,603528.SH,8.58,7.16,50.0
3314,603533.SH,20.66,21.35,75.7
3315,603535.SH,20.12,15.31,36.3
3316,603536.SH,10.02,15.25,93.9
3317,603538.SH,19.28,27.54,92.3
3318,603555.SH,8.18,3.49,2.7
3319,603556.SH,15.27,14.26,65.1
3320,603557.SH,10.74,9.07,52.0
3321,603558.SH,10.18,8.25,46.1
3322,603559.SH,24.48,25.87,78.3
3323,603566.SH,14.06,17.1,86.7
3324,603567.SH,13.48,11.99,59.7
3325,603568.SH,24.03,28.04,84.9
3326,603569.SH,13.74,8.54,14.6
3327,603577.SH,11.74,11.81,73.7
3328,603578.SH,21.45,19.42,62.5
3329,603579.SH,41.68,27.24,18.0
3330,603580.SH,18.75,12.0,16.7
3331,603583.SH,69.79,40.46,10.7
3332,603585.SH,25.25,19.37,38.5
3333,603586.SH,15.51,17.0,80.9
3334,603587.SH,27.03,20.89,38.5
3335,603588.SH,10.07,10.73,79.0
3336,603589.SH,52.22,40.29,38.5
3337,603590.SH,37.81,39.16,76.5
3338,603595.SH,39.36,27.65,25.4
3339,603596.SH,22.18,23.35,77.4
3340,603598.SH,10.57,11.63,80.9
3341,603599.SH,15.44,15.75,74.8
3342,603600.SH,10.36,12.92,87.5
3343,603601.SH,8.81,11.18,88.2
3344,603602.SH,38.6,25.29,19.5
3345,603603.SH,17.7,6.78,1.6
3346,603605.SH,63.61,118.2,97.5
3347,603606.SH,11.35,12.99,83.4
3348,603607.SH,22.29,18.15,46.1
3349,603608.SH,9.85,11.83,85.9
3350,603609.SH,10.35,12.4,85.9
3351,603611.SH,17.12,16.88,71.9
3352,603612.SH,14.07,10.42,32.2
3353,603615.SH,10.16,8.47,50.0
3354,603616.SH,12.69,7.41,10.7
3355,603617.SH,19.3,15.76,48.0
3356,603618.SH,6.54,5.63,55.3
3357,603619.SH,16.86,14.31,53.8
3358,603626.SH,9.68,9.42,69.9
3359,603628.SH,9.09,7.87,56.7
3360,603629.SH,39.06,22.77,10.7
3361,603630.SH,16.95,12.46,32.2
3362,603633.SH,12.76,10.87,53.8
3363,603636.SH,13.4,11.84,58.2
3364,603637.SH,16.68,13.54,46.1
3365,603638.SH,28.84,36.4,87.9
3366,603639.SH,33.39,25.78,38.5
3367,603648.SH,12.35,8.29,20.9
3368,603650.SH,24.96,15.79,15.6
3369,603655.SH,16.36,26.93,95.9
3370,603656.SH,17.4,13.15,36.3
3371,603657.SH,32.02,22.48,25.4
3372,603658.SH,64.69,117.41,97.2
3373,603659.SH,52.82,65.67,87.2
3374,603660.SH,23.49,10.98,4.1
3375,603661.SH,35.65,34.66,69.9
3376,603663.SH,19.33,12.61,18.0
3377,603665.SH,26.5,22.14,52.0
3378,603666.SH,63.15,92.96,93.2
3379,603667.SH,9.5,8.06,53.8
3380,603668.SH,9.94,9.57,68.6
3381,603669.SH,12.56,10.95,56.7
3382,603676.SH,13.07,11.47,58.2
3383,603677.SH,15.07,10.19,22.2
3384,603678.SH,19.76,23.72,85.9
3385,603679.SH,35.2,47.09,90.5
3386,603680.SH,16.57,8.96,7.5
3387,603681.SH,17.42,18.48,78.3
3388,603683.SH,15.35,11.0,28.5
3389,603685.SH,17.61,12.7,28.5
3390,603686.SH,14.33,13.82,68.6
3391,603688.SH,15.11,21.53,92.1
3392,603689.SH,11.59,10.44,61.2
3393,603690.SH,23.0,30.26,89.9
3394,603693.SH,15.32,8.43,8.2
3395,603696.SH,15.01,9.87,19.5
3396,603698.SH,17.54,10.77,13.5
3397,603699.SH,12.03,12.86,79.0
3398,603700.SH,28.9,34.09,85.3
3399,603701.SH,12.9,10.65,50.0
3400,603703.SH,11.5,18.3,95.2
3401,603706.SH,25.4,15.44,13.5
3402,603707.SH,34.17,51.42,93.7
3403,603708.SH,23.68,31.39,90.2
3404,603709.SH,31.33,26.0,50.0
3405,603711.SH,31.97,28.52,59.7
3406,603712.SH,18.16,26.51,93.0
3407,603713.SH,37.96,56.69,93.5
3408,603716.SH,24.27,15.48,16.7
3409,603717.SH,11.17,7.92,27.0
3410,603718.SH,12.78,14.96,84.9
3411,603721.SH,24.8,23.65,67.5
3412,603722.SH,27.74,27.6,71.9
3413,603725.SH,12.49,6.37,5.6
3414,603726.SH,19.26,14.99,40.5
3415,603727.SH,14.32,15.7,80.9
3416,603728.SH,13.43,13.84,75.7
3417,603729.SH,21.2,13.47,16.7
3418,603730.SH,27.24,26.65,71.0
3419,603733.SH,19.58,14.15,28.5
3420,603737.SH,59.0,89.08,93.8
3421,603738.SH,16.64,24.89,93.7
3422,603739.SH,30.93,22.07,27.0
3423,603757.SH,26.35,14.26,7.5
3424,603758.SH,6.8,5.78,53.8
3425,603766.SH,4.92,3.37,22.2
3426,603767.SH,8.3,7.5,61.2
3427,603768.SH,13.36,9.31,25.4
3428,603773.SH,47.5,31.51,19.5
3429,603776.SH,24.45,18.44,34.3
3430,603777.SH,11.34,11.66,75.7
3431,603778.SH,4.86,3.55,30.2
3432,603779.SH,14.1,5.13,1.2
3433,603787.SH,11.45,11.48,72.8
3434,603788.SH,15.79,15.6,71.9
3435,603789.SH,13.24,12.88,69.9
3436,603790.SH,25.72,13.86,7.5
3437,603797.SH,15.0,10.12,20.9
3438,603798.SH,11.42,9.82,55.3
3439,603799.SH,36.19,30.26,52.0
3440,603800.SH,13.26,10.97,50.0
3441,603801.SH,37.67,20.71,8.2
3442,603803.SH,12.33,12.84,76.5
3443,603806.SH,33.98,41.79,86.9
3444,603808.SH,16.98,11.09,18.0
3445,603809.SH,16.8,10.56,15.6
3446,603810.SH,40.95,27.45,20.9
3447,603811.SH,18.53,25.39,91.0
3448,603813.SH,20.58,17.21,52.0
3449,603816.SH,58.0,36.3,15.6
3450,603817.SH,7.74,5.67,30.2
3451,603818.SH,9.04,6.74,34.3
3452,603819.SH,17.7,12.03,22.2
3453,603822.SH,29.51,25.31,55.3
3454,603823.SH,18.8,30.78,95.8
3455,603825.SH,15.58,21.88,91.5
3456,603826.SH,17.73,23.51,90.2
3457,603828.SH,9.72,4.37,3.4
3458,603829.SH,11.97,10.53,58.2
3459,603833.SH,115.4,96.98,52.0
3460,603838.SH,9.4,7.82,50.0
3461,603839.SH,12.34,13.09,78.3
3462,603843.SH,10.51,4.62,3.0
3463,603848.SH,21.15,12.07,9.7
3464,603855.SH,9.1,8.7,68.6
3465,603856.SH,11.83,11.25,67.5
3466,603858.SH,28.22,20.48,30.2
3467,603859.SH,25.61,28.89,82.7
3468,603860.SH,28.14,26.38,66.3
3469,603861.SH,12.68,8.12,16.7
3470,603866.SH,57.2,48.65,53.8
3471,603868.SH,47.0,36.05,38.5
3472,603869.SH,20.2,10.02,5.2
3473,603871.SH,49.6,26.68,7.5
3474,603876.SH,19.31,13.42,23.7
3475,603877.SH,19.99,14.37,28.5
3476,603878.SH,13.75,11.44,50.0
3477,603879.SH,12.13,17.49,92.5
3478,603880.SH,13.72,13.67,72.8
3479,603881.SH,39.98,49.99,87.5
3480,603882.SH,28.88,58.49,98.2
3481,603883.SH,59.75,82.1,91.0
3482,603885.SH,14.14,9.85,25.4
3483,603886.SH,23.0,17.2,34.3
3484,603887.SH,18.05,27.91,94.5
3485,603888.SH,22.25,22.59,74.8
3486,603889.SH,10.2,4.86,4.4
3487,603890.SH,14.18,15.55,80.9
3488,603895.SH,25.88,18.99,30.2
3489,603896.SH,44.91,27.96,14.6
3490,603897.SH,24.69,16.45,20.9
3491,603898.SH,21.17,14.03,19.5
3492,603899.SH,36.41,46.45,88.5
3493,603900.SH,15.03,7.52,5.2
3494,603901.SH,7.85,8.12,75.7
3495,603903.SH,23.78,12.29,6.2
3496,603906.SH,9.63,9.01,66.3
3497,603908.SH,25.93,22.64,56.7
3498,603909.SH,26.68,14.79,8.2
3499,603912.SH,16.29,21.08,88.8
3500,603916.SH,13.64,19.64,92.5
3501,603917.SH,12.65,9.51,34.3
3502,603918.SH,14.86,13.05,58.2
3503,603919.SH,14.96,14.56,69.9
3504,603920.SH,13.56,19.08,91.8
3505,603922.SH,26.2,15.91,13.5
3506,603926.SH,16.62,12.0,28.5
3507,603928.SH,15.3,10.46,22.2
3508,603929.SH,19.21,13.73,27.0
3509,603933.SH,20.09,12.41,14.6
3510,603936.SH,19.34,17.82,63.9
3511,603937.SH,13.09,10.51,44.4
3512,603938.SH,23.0,22.37,69.9
3513,603939.SH,57.11,96.0,96.3
3514,603955.SH,17.07,17.9,77.4
3515,603956.SH,25.59,16.46,16.7
3516,603958.SH,9.34,6.36,22.2
3517,603959.SH,18.5,7.56,2.2
3518,603960.SH,35.8,29.71,50.0
3519,603963.SH,18.0,10.48,10.7
3520,603966.SH,10.9,9.57,58.2
3521,603968.SH,15.21,13.04,55.3
3522,603969.SH,5.79,3.79,18.0
3523,603970.SH,16.98,14.26,52.0
3524,603976.SH,20.23,15.79,40.5
3525,603978.SH,20.71,20.14,69.9
3526,603979.SH,8.6,7.87,63.9
3527,603980.SH,15.9,7.04,3.0
3528,603985.SH,27.54,16.68,13.5
3529,603986.SH,98.3,257.78,99.4
3530,603987.SH,7.67,10.99,92.3
3531,603988.SH,11.87,8.87,34.3
3532,603989.SH,20.3,25.02,86.9
3533,603990.SH,49.3,52.28,78.3
3534,603991.SH,23.0,19.59,53.8
3535,603993.SH,4.53,3.53,40.5
3536,603996.SH,10.64,3.13,0.4
3537,603997.SH,10.36,10.92,77.4
3538,603998.SH,6.77,6.74,72.8
3539,603999.SH,6.16,5.68,63.9
