,index_code,industry_name,industry_base_rank,industry_base_rps,industry_front_rank,industry_front_rps,industry_year_rank,industry_year_rps,industry_week_rank,industry_week_rps,industry_3_rank,industry_3_rps,industry_6_rank,industry_6_rps,industry_7_rank,industry_7_rps,code,cumulative_rank,new_quarter_eps,eps,rps,smr,eps_stability,decline_range,volume_ratio,period_date,ann_date
972,851541.SI,医药商业,19.8,45.0,72.69,165.0,89.9,204.0,67.4,153.0,87.7,199.0,92.5,210.0,77.1,175.0,002727.SZ,80.7,15.91,55.4,76.8,58.4,4.6,-10.5,1.43,2019-12-31,2020-03-20
973,851541.SI,医药商业,19.8,45.0,72.69,165.0,89.9,204.0,67.4,153.0,87.7,199.0,92.5,210.0,77.1,175.0,600056.SH,59.8,-36.46,37.7,71.8,32.5,23.0,-15.6,0.54,2019-12-31,2020-04-22
974,851541.SI,医药商业,19.8,45.0,72.69,165.0,89.9,204.0,67.4,153.0,87.7,199.0,92.5,210.0,77.1,175.0,600272.SH,56.9,-35.71,47.0,64.5,19.8,36.9,-16.1,0.92,2019-12-31,2020-03-28
975,851541.SI,医药商业,19.8,45.0,72.69,165.0,89.9,204.0,67.4,153.0,87.7,199.0,92.5,210.0,77.1,175.0,600511.SH,80.3,14.95,52.3,86.7,54.0,1.3,-21.3,0.58,2019-12-31,2020-03-28
976,851541.SI,医药商业,19.8,45.0,72.69,165.0,89.9,204.0,67.4,153.0,87.7,199.0,92.5,210.0,77.1,175.0,600713.SH,70.1,28.08,61.2,61.0,44.7,10.6,-17.9,1.22,2019-12-31,2020-03-31
977,851541.SI,医药商业,19.8,45.0,72.69,165.0,89.9,204.0,67.4,153.0,87.7,199.0,92.5,210.0,77.1,175.0,600829.SH,51.4,-34.31,41.1,68.9,19.9,15.1,-29.2,0.58,2020-03-31,2020-04-18
978,851541.SI,医药商业,19.8,45.0,72.69,165.0,89.9,204.0,67.4,153.0,87.7,199.0,92.5,210.0,77.1,175.0,600833.SH,67.9,14.29,39.3,64.5,77.7,15.3,-21.7,0.92,2019-12-31,2020-04-14
979,851541.SI,医药商业,19.8,45.0,72.69,165.0,89.9,204.0,67.4,153.0,87.7,199.0,92.5,210.0,77.1,175.0,601607.SH,66.6,5.11,42.3,67.8,52.2,1.6,-13.8,0.76,2019-12-31,2020-03-28
980,851541.SI,医药商业,19.8,45.0,72.69,165.0,89.9,204.0,67.4,153.0,87.7,199.0,92.5,210.0,77.1,175.0,603368.SH,78.6,14.52,58.5,78.9,39.9,15.0,-12.4,4.16,2020-03-31,2020-04-23
981,851541.SI,医药商业,19.8,45.0,72.69,165.0,89.9,204.0,67.4,153.0,87.7,199.0,92.5,210.0,77.1,175.0,603939.SH,94.7,29.41,70.8,95.8,65.5,3.7,-6.2,0.83,2020-03-31,2020-04-15
982,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,000710.SZ,90.6,44.74,56.3,87.3,69.0,71.2,-5.8,0.73,2019-12-31,2020-04-15
983,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,002223.SZ,91.2,55.16,50.7,93.0,77.2,12.8,-11.1,0.82,2020-03-31,2020-04-18
984,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,002382.SZ,84.7,8.51,49.5,85.0,57.6,7.0,-13.2,0.73,2019-12-31,2020-04-15
985,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300003.SZ,98.6,42.49,75.3,93.7,76.1,14.9,-1.3,1.72,2019-12-31,2020-03-31
986,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300030.SZ,70.1,118.18,3.1,95.4,82.4,84.4,-23.3,0.94,2019-12-31,2020-03-07
987,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300244.SZ,80.3,-21.13,43.7,90.4,36.1,11.7,-8.6,2.26,2019-12-31,2020-04-11
988,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300298.SZ,96.2,-20.15,76.1,90.7,64.4,45.4,-9.5,0.76,2019-12-31,2020-04-15
989,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300314.SZ,93.8,120.0,58.7,85.3,95.4,41.8,-11.0,0.9,2019-12-31,2020-04-10
990,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300358.SZ,26.0,-700.0,21.4,46.5,0.4,73.8,-28.3,1.34,2020-03-31,2020-04-21
991,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300396.SZ,84.7,-20.86,64.8,83.3,31.3,12.5,-12.1,1.31,2020-03-31,2020-04-23
992,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300406.SZ,82.1,10.0,41.7,83.3,70.6,11.2,-17.3,0.73,2019-12-31,2020-03-26
993,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300453.SZ,92.0,50.0,62.1,79.6,81.3,22.2,-4.9,1.15,2019-12-31,2020-03-28
994,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300463.SZ,95.6,18.1,59.6,97.4,70.9,0.7,-1.9,1.19,2019-12-31,2020-04-17
995,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300482.SZ,98.8,38.1,75.5,99.6,78.4,8.6,-6.0,1.35,2020-03-31,2020-04-21
996,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300529.SZ,99.3,41.94,77.3,97.6,86.6,11.0,-3.3,1.21,2020-03-31,2020-04-16
997,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300595.SZ,96.7,41.29,69.7,85.3,85.8,13.1,-2.5,0.79,2019-12-31,2020-04-10
998,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300633.SZ,59.2,-167.22,33.3,79.6,0.4,55.3,-6.8,1.61,2020-03-31,2020-04-22
999,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300639.SZ,93.9,32.08,52.7,96.0,82.2,19.0,-6.5,1.23,2019-12-31,2020-04-16
1000,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300653.SZ,96.0,25.23,61.7,94.0,88.2,27.0,-11.7,1.18,2019-12-31,2020-04-10
1001,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,300685.SZ,86.1,-21.74,54.2,94.8,31.6,49.7,-6.0,1.64,2020-03-31,2020-04-21
1002,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,600587.SH,98.3,3433.33,99.7,83.8,58.8,95.6,-15.6,0.62,2019-12-31,2020-04-18
1003,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,603309.SH,89.1,84.85,64.1,73.7,79.1,58.3,-13.0,0.89,2019-12-31,2020-04-14
1004,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,603387.SH,85.9,36.46,64.4,63.5,86.9,8.2,-21.5,1.11,2019-12-31,2020-03-24
1005,851551.SI,医疗器械,8.4,19.0,82.38,187.0,98.7,224.0,71.37,162.0,98.2,223.0,95.2,216.0,97.8,222.0,603987.SH,91.3,18.18,50.1,93.4,75.6,9.8,-8.6,0.9,2019-12-31,2020-03-31
1006,851561.SI,医疗服务,4.0,9.0,56.39,128.0,84.1,191.0,54.63,124.0,88.5,201.0,77.5,176.0,81.5,185.0,300347.SZ,97.6,79.37,88.8,83.8,79.2,37.3,-11.0,1.69,2019-12-31,2020-04-17
1007,851561.SI,医疗服务,4.0,9.0,56.39,128.0,84.1,191.0,54.63,124.0,88.5,201.0,77.5,176.0,81.5,185.0,600721.SH,45.7,105.1,7.6,56.4,82.7,66.4,-20.9,2.16,2019-12-31,2020-04-22
1008,851561.SI,医疗服务,4.0,9.0,56.39,128.0,84.1,191.0,54.63,124.0,88.5,201.0,77.5,176.0,81.5,185.0,600896.SH,14.0,-253.85,9.4,38.7,5.7,88.3,-35.3,1.25,2019-12-31,2020-02-29
1009,851561.SI,医疗服务,4.0,9.0,56.39,128.0,84.1,191.0,54.63,124.0,88.5,201.0,77.5,176.0,81.5,185.0,603127.SH,99.0,65.67,77.5,98.3,90.7,51.5,-2.7,0.78,2019-12-31,2020-04-13
1010,851561.SI,医疗服务,4.0,9.0,56.39,128.0,84.1,191.0,54.63,124.0,88.5,201.0,77.5,176.0,81.5,185.0,603259.SH,87.8,-28.3,62.0,81.6,69.9,49.2,-14.2,0.84,2019-12-31,2020-03-25
1011,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,000531.SZ,71.0,431.27,91.6,30.9,94.1,83.6,-31.8,0.69,2019-12-31,2020-04-18
1012,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,000539.SZ,58.9,144.44,70.1,34.5,89.1,90.4,-31.7,0.72,2019-12-31,2020-04-18
1013,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,000600.SZ,36.6,48.13,77.4,13.6,56.5,55.4,-45.3,1.61,2019-12-31,2020-03-24
1014,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,000720.SZ,15.0,-104.44,8.3,54.5,7.4,90.8,-23.3,0.59,2020-03-31,2020-04-21
1015,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,000767.SZ,25.8,725.0,1.8,40.7,99.6,91.6,-29.4,0.46,2020-03-31,2020-04-24
1016,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,000899.SZ,64.8,31.58,98.0,34.5,52.3,79.0,-32.2,0.56,2019-12-31,2020-04-17
1017,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,001896.SZ,20.7,115.16,2.6,51.2,73.7,86.4,-42.2,0.75,2019-12-31,2020-03-27
1018,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,600011.SH,5.9,-31.25,10.4,22.1,23.4,58.5,-40.1,1.49,2020-03-31,2020-04-22
1019,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,600021.SH,55.1,-67.5,70.6,48.2,42.0,56.2,-25.5,0.88,2019-12-31,2020-03-31
1020,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,600027.SH,73.4,81.25,89.7,42.7,77.8,98.0,-26.9,0.75,2019-12-31,2020-03-26
1021,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,600098.SH,53.3,15.09,42.2,67.8,37.2,54.5,-8.7,1.89,2019-12-31,2020-04-18
1022,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,600396.SH,53.7,114.29,0.3,85.8,84.1,96.2,-6.6,1.24,2020-03-31,2020-04-08
1023,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,600483.SH,35.1,17.65,44.8,44.6,35.7,26.1,-26.1,1.36,2019-12-31,2020-04-23
1024,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,600744.SH,6.3,-66.67,5.1,12.5,61.2,99.0,-44.0,0.57,2019-12-31,2020-04-11
1025,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,600780.SH,69.8,24.97,84.9,56.4,40.4,85.3,-19.5,5.37,2019-12-31,2020-03-27
1026,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,600795.SH,9.7,19.18,14.0,36.5,5.7,30.3,-30.4,0.57,2019-12-31,2020-04-14
1027,851611.SI,火电,20.7,47.0,52.86,120.0,23.3,53.0,51.1,116.0,33.9,77.0,62.6,142.0,13.2,30.0,601991.SH,36.8,-64.62,62.8,16.1,77.2,58.5,-41.4,0.34,2019-12-31,2020-03-31
1028,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,000722.SZ,13.7,0.0,41.4,14.9,38.6,41.2,-43.1,1.87,2020-03-31,2020-04-18
1029,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,000791.SZ,27.5,-31.16,94.0,7.0,21.4,94.6,-53.2,0.64,2020-03-31,2020-04-21
1030,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,000993.SZ,14.4,127.06,2.3,36.5,74.1,94.7,-39.0,0.55,2019-12-31,2020-04-01
1031,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,002039.SZ,73.7,-21.09,80.3,68.9,34.8,74.1,-9.0,0.66,2019-12-31,2020-03-27
1032,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,600116.SH,38.1,-14.29,31.7,70.0,16.9,20.7,-13.8,0.45,2020-03-31,2020-04-22
1033,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,600236.SH,17.2,-10.0,25.2,36.5,38.0,44.9,-30.8,0.71,2019-12-31,2020-04-18
1034,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,600310.SH,53.0,121.77,60.3,38.7,91.6,98.2,-34.0,0.92,2019-12-31,2020-04-15
1035,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,600452.SH,49.2,14.41,74.9,36.5,53.4,34.3,-31.5,0.58,2019-12-31,2020-04-17
1036,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,600505.SH,50.0,-41.24,26.7,87.3,24.1,60.5,-5.7,0.7,2019-12-31,2020-04-18
1037,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,600644.SH,27.2,10.32,41.9,24.0,80.6,56.7,-43.4,0.49,2019-12-31,2020-03-21
1038,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,600868.SH,45.4,44.44,81.4,17.5,83.0,66.8,-48.5,0.96,2020-03-31,2020-04-23
1039,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,600886.SH,41.3,7.18,42.8,56.4,43.7,17.9,-26.0,1.33,2019-12-31,2020-04-18
1040,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,600969.SH,16.5,43.6,31.5,32.8,34.4,33.2,-35.0,0.52,2019-12-31,2020-04-21
1041,851612.SI,水电,12.8,29.0,61.67,140.0,36.6,83.0,63.44,144.0,23.3,53.0,62.1,141.0,23.3,53.0,600995.SH,73.0,11.29,73.9,62.3,66.7,32.7,-17.6,0.75,2019-12-31,2020-04-21
1042,851613.SI,燃机发电,4.4,10.0,10.57,24.0,37.0,84.0,9.25,21.0,47.6,108.0,55.9,127.0,7.0,16.0,000037.SZ,24.2,60.0,15.4,62.3,60.1,88.0,-26.7,1.14,2020-03-31,2020-04-21
1043,851614.SI,热电,6.6,15.0,46.7,106.0,70.5,160.0,72.69,165.0,46.7,106.0,75.8,172.0,74.9,170.0,600509.SH,5.2,-29.27,11.3,10.4,20.1,78.7,-50.0,1.39,2020-03-31,2020-04-24
1044,851614.SI,热电,6.6,15.0,46.7,106.0,70.5,160.0,72.69,165.0,46.7,106.0,75.8,172.0,74.9,170.0,600719.SH,74.1,300.0,87.5,27.4,95.5,58.7,-38.2,0.82,2019-12-31,2020-04-11
1045,851614.SI,热电,6.6,15.0,46.7,106.0,70.5,160.0,72.69,165.0,46.7,106.0,75.8,172.0,74.9,170.0,600982.SH,45.9,-47.59,45.9,27.4,82.8,51.4,-34.1,0.53,2019-12-31,2020-03-17
1046,851615.SI,新能源发电,37.9,86.0,36.12,82.0,24.7,56.0,31.28,71.0,25.1,57.0,30.8,70.0,13.7,31.0,000591.SZ,31.7,5.57,44.5,51.2,38.9,35.2,-25.4,0.59,2019-12-31,2020-04-18
1047,851615.SI,新能源发电,37.9,86.0,36.12,82.0,24.7,56.0,31.28,71.0,25.1,57.0,30.8,70.0,13.7,31.0,000690.SZ,59.6,-45.45,92.5,25.8,95.1,66.2,-38.1,0.69,2020-03-31,2020-04-21
1048,851615.SI,新能源发电,37.9,86.0,36.12,82.0,24.7,56.0,31.28,71.0,25.1,57.0,30.8,70.0,13.7,31.0,000862.SZ,1.2,-45.55,2.4,7.6,47.9,88.6,-59.9,0.76,2019-12-31,2020-03-24
1049,851615.SI,新能源发电,37.9,86.0,36.12,82.0,24.7,56.0,31.28,71.0,25.1,57.0,30.8,70.0,13.7,31.0,000875.SZ,35.9,40.0,1.7,82.2,65.9,99.7,-17.0,0.65,2019-12-31,2020-03-27
1050,851615.SI,新能源发电,37.9,86.0,36.12,82.0,24.7,56.0,31.28,71.0,25.1,57.0,30.8,70.0,13.7,31.0,300125.SZ,10.8,-125.81,8.5,58.1,6.3,89.5,-31.6,0.56,2020-03-31,2020-04-21
1051,851615.SI,新能源发电,37.9,86.0,36.12,82.0,24.7,56.0,31.28,71.0,25.1,57.0,30.8,70.0,13.7,31.0,600163.SH,24.8,16.15,54.3,22.1,67.8,88.9,-43.5,0.52,2019-12-31,2020-04-15
1052,851615.SI,新能源发电,37.9,86.0,36.12,82.0,24.7,56.0,31.28,71.0,25.1,57.0,30.8,70.0,13.7,31.0,601016.SH,49.3,13.71,82.4,32.8,65.7,46.1,-33.6,0.66,2019-12-31,2020-03-31
1053,851615.SI,新能源发电,37.9,86.0,36.12,82.0,24.7,56.0,31.28,71.0,25.1,57.0,30.8,70.0,13.7,31.0,601619.SH,22.1,7.14,67.3,10.4,64.0,37.8,-50.1,0.84,2019-12-31,2020-03-10
1054,851621.SI,水务,24.7,56.0,75.77,172.0,67.8,154.0,68.72,156.0,68.3,155.0,65.6,149.0,59.0,134.0,000544.SZ,80.3,11.63,52.5,75.3,89.6,75.4,-25.3,1.02,2019-12-31,2020-03-28
1055,851621.SI,水务,24.7,56.0,75.77,172.0,67.8,154.0,68.72,156.0,68.3,155.0,65.6,149.0,59.0,134.0,000598.SZ,74.2,9.09,43.3,73.7,66.5,3.2,-6.7,1.19,2019-12-31,2020-04-02
1056,851621.SI,水务,24.7,56.0,75.77,172.0,67.8,154.0,68.72,156.0,68.3,155.0,65.6,149.0,59.0,134.0,300692.SZ,74.8,60.53,62.7,56.4,85.5,27.5,-27.3,1.21,2019-12-31,2020-04-18
1057,851621.SI,水务,24.7,56.0,75.77,172.0,67.8,154.0,68.72,156.0,68.3,155.0,65.6,149.0,59.0,134.0,600008.SH,51.1,16.36,47.8,44.6,60.4,8.2,-26.9,0.88,2019-12-31,2020-04-02
1058,851621.SI,水务,24.7,56.0,75.77,172.0,67.8,154.0,68.72,156.0,68.3,155.0,65.6,149.0,59.0,134.0,600187.SH,23.5,93.65,56.5,24.0,0.5,70.1,-37.7,1.35,2019-12-31,2020-04-18
1059,851621.SI,水务,24.7,56.0,75.77,172.0,67.8,154.0,68.72,156.0,68.3,155.0,65.6,149.0,59.0,134.0,600874.SH,33.7,2.86,39.8,34.5,47.1,11.6,-34.7,1.31,2019-12-31,2020-03-27
1060,851621.SI,水务,24.7,56.0,75.77,172.0,67.8,154.0,68.72,156.0,68.3,155.0,65.6,149.0,59.0,134.0,601158.SH,76.2,16.67,68.8,61.0,56.7,41.7,-15.2,0.75,2019-12-31,2020-04-02
